Mfr Name,Carline,Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Air Aspiration Method Desc,Trans Desc,# Gears,Drive Desc,Annual Fuel Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class Desc,Release Date,Stop/Start System (Engine Management System)  Description,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted
Volkswagen Group of,Taos 4Motion,1.5,4,Auto(AM-S7),25,32,Turbocharged,Automated Manual- Selectable,7,All Wheel Drive,1600,2,2,Small SUV 4WD,6/10/22,Yes,358,279
Volkswagen Group of,Tiguan 4Motion,2,4,Auto(S8),22,29,Turbocharged,Semi-Automatic,8,All Wheel Drive,1750,2,2,Small SUV 4WD,7/29/22,Yes,401,303
Volkswagen Group of,Tiguan R-Line 4Motion,2,4,Auto(S8),21,28,Turbocharged,Semi-Automatic,8,All Wheel Drive,1850,2,2,Small SUV 4WD,7/29/22,Yes,415,313
Volvo,XC40 B5 AWD,2,4,Auto(S8),23,30,Turbocharged,Semi-Automatic,8,All Wheel Drive,2100,2,2,Small SUV 4WD,7/1/22,Yes,386,296
Volvo,XC60 B5 AWD,2,4,Auto(S8),23,29,Turbocharged,Semi-Automatic,8,All Wheel Drive,2200,2,2,Small SUV 4WD,7/1/22,Yes,389,309
Volvo,XC60 B6 AWD,2,4,Auto(S8),21,27,Turbocharged+Supercharged,Semi-Automatic,8,All Wheel Drive,2400,2,2,Small SUV 4WD,7/1/22,Yes,415,327
BMW,X5 sDrive40i,3,6,Auto(S8),21,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",2400,2,2,Standard SUV 2WD,7/8/22,Yes,416,343
General Motors,ENCLAVE FWD,3.6,6,Auto(A9),18,26,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",2100,2,2,Standard SUV 2WD,5/26/22,Yes,491,342
General Motors,ESCALADE 2WD,3,6,Auto(A10),21,27,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",2100,2,2,Standard SUV 2WD,7/11/22,Yes,476,378
General Motors,ESCALADE 2WD,6.2,8,Auto(A10),14,19,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",3400,1,1,Standard SUV 2WD,7/18/22,Yes,635,460
General Motors,SUBURBAN 2WD,3,6,Auto(A10),21,27,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",2100,2,2,Standard SUV 2WD,7/11/22,Yes,476,378
General Motors,SUBURBAN 2WD,5.3,8,Auto(A10),15,20,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",2600,1,1,Standard SUV 2WD,7/18/22,Yes,593,446
General Motors,SUBURBAN 2WD,6.2,8,Auto(A10),14,20,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",3400,1,1,Standard SUV 2WD,7/18/22,Yes,635,451
General Motors,TAHOE 2WD,3,6,Auto(A10),21,28,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",2000,2,2,Standard SUV 2WD,7/11/22,Yes,476,369
General Motors,TAHOE 2WD,5.3,8,Auto(A10),15,20,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",2600,1,1,Standard SUV 2WD,7/18/22,Yes,593,446
General Motors,TAHOE 2WD,6.2,8,Auto(A10),14,20,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",3400,1,1,Standard SUV 2WD,7/18/22,Yes,635,451
General Motors,TRAVERSE FWD,3.6,6,Auto(A9),18,27,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",2100,2,2,Standard SUV 2WD,5/26/22,Yes,491,328
FCA US LLC,Durango RWD,3.6,6,Auto(A8),19,26,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",2100,2,2,Standard SUV 2WD,7/11/22,Yes,471,348
FCA US LLC,Durango RWD,5.7,8,Auto(A8),14,22,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",3000,1,1,Standard SUV 2WD,9/5/22,No,628,399
Ford Motor Company,EXPEDITION 2WD,3.5,6,Auto(S10),17,23,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",2350,2,2,Standard SUV 2WD,12/5/22,Yes,529,379
Ford Motor Company,EXPEDITION 2WD,3.5,6,Auto(S10),16,23,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",2350,2,2,Standard SUV 2WD,12/5/22,No,547,567
Ford Motor Company,EXPLORER HEV RWD,3.3,6,Auto(A10),27,28,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",1650,2,2,Standard SUV 2WD,11/18/22,Yes,333,313
Ford Motor Company,EXPLORER PLATINUM HEV RWD,3.3,6,Auto(A10),25,26,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",1700,2,2,Standard SUV 2WD,11/24/22,Yes,348,335
Ford Motor Company,EXPLORER RWD,2.3,4,Auto(A10),20,28,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",1900,2,2,Standard SUV 2WD,11/25/22,No,441,317
Ford Motor Company,EXPLORER RWD,2.3,4,Auto(A10),21,28,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",1850,2,2,Standard SUV 2WD,11/21/22,Yes,423,432
Ford Motor Company,EXPLORER RWD,3,6,Auto(A10),18,26,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",2100,2,2,Standard SUV 2WD,11/24/22,Yes,497,344
Ford Motor Company,EXPLORER RWD,3,6,Auto(S10),18,25,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",2200,2,2,Standard SUV 2WD,11/24/22,Yes,503,358
General Motors,ACADIA FWD,2,4,Auto(A9),22,29,Turbocharged,Automatic,9,"2-Wheel Drive, Front",1750,2,2,Standard SUV 2WD,6/1/22,Yes,410,310
General Motors,ACADIA FWD,3.6,6,Auto(A9),19,27,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",2000,2,2,Standard SUV 2WD,5/27/22,Yes,464,331
General Motors,YUKON 2WD,3,6,Auto(A10),21,27,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",2100,2,2,Standard SUV 2WD,7/11/22,Yes,476,378
General Motors,YUKON 2WD,5.3,8,Auto(A10),15,20,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",2600,1,1,Standard SUV 2WD,7/18/22,Yes,593,446
General Motors,YUKON 2WD,6.2,8,Auto(A10),14,20,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",3400,1,1,Standard SUV 2WD,7/18/22,Yes,635,451
General Motors,YUKON XL 2WD,3,6,Auto(A10),21,27,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",2100,2,2,Standard SUV 2WD,7/11/22,Yes,476,378
General Motors,YUKON XL 2WD,5.3,8,Auto(A10),15,20,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",2600,1,1,Standard SUV 2WD,7/18/22,Yes,593,446
General Motors,YUKON XL 2WD,6.2,8,Auto(A10),14,19,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",3400,1,1,Standard SUV 2WD,7/18/22,Yes,615,481
Nissan,QX60 FWD,3.5,6,Auto(S9),21,26,Naturally Aspirated,Semi-Automatic,9,"2-Wheel Drive, Front",2400,2,2,Standard SUV 2WD,8/19/22,Yes,426,340
Nissan,QX80 2WD,5.6,8,Auto(S7),14,20,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",3400,2,2,Standard SUV 2WD,9/30/22,No,635,451
FCA US LLC,Grand Cherokee L 4X2,3.6,6,Auto(A8),19,26,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",2100,2,2,Standard SUV 2WD,7/11/22,Yes,471,348
FCA US LLC,Wagoneer 4x2,3,6,Auto(A8),17,24,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",2200,2,2,Standard SUV 2WD,11/28/22,Yes,520,370
FCA US LLC,Wagoneer 4x2,5.7,8,Auto(A8),16,22,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",2850,1,1,Standard SUV 2WD,8/29/22,Yes,547,405
FCA US LLC,Wagoneer L 4x2,3,6,Auto(A8),17,24,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",2200,2,2,Standard SUV 2WD,11/28/22,Yes,520,370
Ford Motor Company,AVIATOR RWD,3,6,Auto(S10),18,26,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",2100,2,2,Standard SUV 2WD,7/5/22,No,492,342
Ford Motor Company,NAVIGATOR 2WD,3.5,6,Auto(S10),17,23,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",2350,2,2,Standard SUV 2WD,12/5/22,Yes,529,379
Ford Motor Company,NAVIGATOR 2WD,3.5,6,Auto(S10),16,23,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",2350,2,2,Standard SUV 2WD,12/5/22,No,547,567
Nissan,ARMADA 2WD,5.6,8,Auto(S7),14,19,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",3400,2,2,Standard SUV 2WD,11/18/22,No,630,470
Toyota,4RUNNER 2WD,4,6,Auto(S5),16,19,Naturally Aspirated,Semi-Automatic,5,"2-Wheel Drive, Rear",2600,2,2,Standard SUV 2WD,8/17/22,No,539,460
Toyota,SEQUOIA 2WD,3.4,6,Auto(S10),21,24,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",2000,2,2,Standard SUV 2WD,8/10/22,Yes,418,366
Honda,MDX AWD Type-S,3,6,Auto(S10),17,21,Turbocharged,Semi-Automatic,10,All Wheel Drive,2900,2,2,Standard SUV 4WD,6/23/22,Yes,523,414
aston martin,DBX 707,4,8,Auto(A9),15,20,Turbocharged,Automatic,9,4-Wheel Drive,3200,2,2,Standard SUV 4WD,4/29/22,No,602,457
aston martin,DBX V8,4,8,Auto(A9),14,20,Turbocharged,Automatic,9,4-Wheel Drive,3400,2,2,Standard SUV 4WD,4/29/22,No,641,453
Volkswagen Group of,Q7,2,4,Auto(S8),19,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,2600,2,2,Standard SUV 4WD,7/29/22,Yes,461,357
Volkswagen Group of,Q7,3,6,Auto(S8),18,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,2750,2,2,Standard SUV 4WD,7/15/22,Yes,488,410
Volkswagen Group of,Q8,3,6,Auto(S8),18,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,2750,2,2,Standard SUV 4WD,7/15/22,Yes,478,391
Volkswagen Group of,RS Q8,4,8,Auto(S8),13,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,3400,2,2,Standard SUV 4WD,7/29/22,Yes,657,446
Volkswagen Group of,SQ7,4,8,Auto(S8),14,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,3200,4,4,Standard SUV 4WD,7/8/22,Yes,613,432
Volkswagen Group of,SQ8,4,8,Auto(S8),14,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,3200,4,4,Standard SUV 4WD,7/8/22,Yes,613,432
Volkswagen Group of,Bentayga,4,8,Auto(S8),14,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,3200,2,2,Standard SUV 4WD,9/16/22,Yes,612,423
Volkswagen Group of,Bentayga EWB,4,8,Auto(S8),14,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,3200,2,2,Standard SUV 4WD,9/16/22,Yes,612,423
Volkswagen Group of,Bentayga Speed,6,12,Auto(S8),12,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,3900,2,2,Standard SUV 4WD,9/16/22,Yes,729,480
BMW,ALPINA XB7,4.4,8,Auto(S8),16,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,3200,2,2,Standard SUV 4WD,11/1/22,Yes,564,434
BMW,X5 M,4.4,8,Auto(S8),13,18,Turbocharged,Semi-Automatic,8,All Wheel Drive,3650,2,2,Standard SUV 4WD,7/8/22,Yes,668,486
BMW,X5 M Competition,4.4,8,Auto(S8),13,18,Turbocharged,Semi-Automatic,8,All Wheel Drive,3650,2,2,Standard SUV 4WD,7/8/22,Yes,668,486
BMW,X5 M50i,4.4,8,Auto(S8),16,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,3050,2,2,Standard SUV 4WD,7/8/22,Yes,550,408
BMW,X5 xDrive40i,3,6,Auto(S8),21,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,2400,2,2,Standard SUV 4WD,7/8/22,Yes,424,346
BMW,X6 M,4.4,8,Auto(S8),13,18,Turbocharged,Semi-Automatic,8,All Wheel Drive,3650,2,2,Standard SUV 4WD,7/8/22,Yes,668,486
BMW,X6 M Competition,4.4,8,Auto(S8),13,18,Turbocharged,Semi-Automatic,8,All Wheel Drive,3650,2,2,Standard SUV 4WD,7/8/22,Yes,668,486
BMW,X6 M50i,4.4,8,Auto(S8),16,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,3050,2,2,Standard SUV 4WD,7/8/22,Yes,550,408
BMW,X6 xDrive40i,3,6,Auto(S8),21,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,2400,2,2,Standard SUV 4WD,7/8/22,Yes,424,346
BMW,X7 M60i xDrive,4.4,8,Auto(S8),16,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,3050,2,2,Standard SUV 4WD,7/13/22,Yes,535,415
BMW,X7 xDrive40i,3,6,Auto(S8),21,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,2500,2,2,Standard SUV 4WD,7/13/22,Yes,422,355
General Motors,ENCLAVE AWD,3.6,6,Auto(A9),17,25,Naturally Aspirated,Automatic,9,All Wheel Drive,2200,2,2,Standard SUV 4WD,5/27/22,Yes,523,356
General Motors,ESCALADE 4WD,3,6,Auto(A10),20,26,Turbocharged,Automatic,10,4-Wheel Drive,2200,2,2,Standard SUV 4WD,7/11/22,Yes,503,391
General Motors,ESCALADE 4WD,6.2,8,Auto(A10),14,18,Naturally Aspirated,Automatic,10,4-Wheel Drive,3400,1,1,Standard SUV 4WD,7/18/22,Yes,624,491
General Motors,ESCALADE V AWD,6.2,8,Auto(S10),11,16,Supercharged,Semi-Automatic,10,4-Wheel Drive,4200,1,1,Standard SUV 4WD,7/11/22,No,817,562
General Motors,SUBURBAN 4WD,3,6,Auto(A10),20,26,Turbocharged,Automatic,10,4-Wheel Drive,2200,2,2,Standard SUV 4WD,7/11/22,Yes,503,391
General Motors,SUBURBAN 4WD,5.3,8,Auto(A10),15,19,Naturally Aspirated,Automatic,10,4-Wheel Drive,2750,1,1,Standard SUV 4WD,7/18/22,Yes,601,477
General Motors,SUBURBAN 4WD,6.2,8,Auto(A10),14,18,Naturally Aspirated,Automatic,10,4-Wheel Drive,3400,1,1,Standard SUV 4WD,7/18/22,Yes,624,491
General Motors,TAHOE 4WD,3,6,Auto(A10),20,26,Turbocharged,Automatic,10,4-Wheel Drive,2200,2,2,Standard SUV 4WD,7/11/22,Yes,503,391
General Motors,TAHOE 4WD,5.3,8,Auto(A10),14,18,Naturally Aspirated,Automatic,10,4-Wheel Drive,2750,1,1,Standard SUV 4WD,7/18/22,No,619,501
General Motors,TAHOE 4WD,5.3,8,Auto(A10),15,20,Naturally Aspirated,Automatic,10,4-Wheel Drive,2600,1,1,Standard SUV 4WD,7/18/22,Yes,593,446
General Motors,TAHOE 4WD,6.2,8,Auto(A10),14,18,Naturally Aspirated,Automatic,10,4-Wheel Drive,3400,1,1,Standard SUV 4WD,7/18/22,Yes,624,491
General Motors,TRAVERSE AWD,3.6,6,Auto(A9),17,25,Naturally Aspirated,Automatic,9,All Wheel Drive,2200,2,2,Standard SUV 4WD,5/27/22,Yes,523,356
FCA US LLC,Durango AWD,3.6,6,Auto(A8),18,25,Naturally Aspirated,Automatic,8,All Wheel Drive,2100,2,2,Standard SUV 4WD,9/5/22,Yes,493,353
FCA US LLC,Durango AWD,5.7,8,Auto(A8),14,22,Naturally Aspirated,Automatic,8,All Wheel Drive,3000,1,1,Standard SUV 4WD,9/5/22,No,633,410
FCA US LLC,Durango SRT AWD,6.2,8,Auto(A8),12,17,Supercharged,Automatic,8,All Wheel Drive,4200,1,1,Standard SUV 4WD,11/21/22,No,773,520
FCA US LLC,Durango SRT AWD,6.4,8,Auto(A8),13,19,Naturally Aspirated,Automatic,8,All Wheel Drive,3650,1,1,Standard SUV 4WD,11/21/22,No,687,459
Ford Motor Company,BRONCO RAPTOR 4WD,3,6,Auto(S10),15,16,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,2950,2,2,Standard SUV 4WD,11/3/22,Yes,592,558
Ford Motor Company,EXPEDITION 4WD,3.5,6,Auto(S10),16,22,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,2450,2,2,Standard SUV 4WD,12/5/22,Yes,554,398
Ford Motor Company,EXPEDITION 4WD,3.5,6,Auto(S10),16,21,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,2450,2,2,Standard SUV 4WD,12/5/22,No,571,604
Ford Motor Company,EXPEDITION TIMBERLINE 4WD,3.5,6,Auto(S10),16,19,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,2600,2,2,Standard SUV 4WD,12/5/22,Yes,549,600
Ford Motor Company,EXPEDITION TIMBERLINE 4WD,3.5,6,Auto(S10),15,19,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,2600,2,2,Standard SUV 4WD,12/5/22,No,576,623
Ford Motor Company,EXPLORER AWD,2.3,4,Auto(A10),20,26,Turbocharged,Automatic,10,Part-time 4-Wheel Drive,2000,2,2,Standard SUV 4WD,11/21/22,No,454,474
Ford Motor Company,EXPLORER AWD,2.3,4,Auto(A10),20,27,Turbocharged,Automatic,10,Part-time 4-Wheel Drive,1900,2,2,Standard SUV 4WD,11/21/22,Yes,435,327
Ford Motor Company,EXPLORER AWD,3,6,Auto(A10),18,24,Turbocharged,Automatic,10,Part-time 4-Wheel Drive,2200,2,2,Standard SUV 4WD,11/24/22,Yes,500,516
Ford Motor Company,EXPLORER AWD,3,6,Auto(S10),18,24,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,2200,2,2,Standard SUV 4WD,11/24/22,Yes,505,517
Ford Motor Company,EXPLORER FFV AWD,3.3,6,Auto(A10),17,25,Naturally Aspirated,Automatic,10,Part-time 4-Wheel Drive,2200,2,2,Standard SUV 4WD,11/21/22,No,513,360
Ford Motor Company,EXPLORER HEV AWD,3.3,6,Auto(A10),23,26,Naturally Aspirated,Automatic,10,Part-time 4-Wheel Drive,1750,2,2,Standard SUV 4WD,11/24/22,Yes,379,340
Ford Motor Company,EXPLORER PLATINUM HEV AWD,3.3,6,Auto(A10),23,24,Naturally Aspirated,Automatic,10,Part-time 4-Wheel Drive,1900,2,2,Standard SUV 4WD,11/24/22,Yes,387,369
Ford Motor Company,EXPLORER TIMBERLINE AWD,2.3,4,Auto(S10),19,21,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,2200,2,2,Standard SUV 4WD,11/21/22,No,474,411
Ford Motor Company,EXPLORER TIMBERLINE AWD,2.3,4,Auto(S10),19,22,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,2100,2,2,Standard SUV 4WD,11/21/22,Yes,462,398
Hyundai,GV80 AWD,2.5,4,Auto(S8),20,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,2500,2,2,Standard SUV 4WD,3/1/22,Yes,438,363
Hyundai,GV80 AWD,3.5,6,Auto(S8),18,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,2750,2,2,Standard SUV 4WD,3/1/22,Yes,492,395
General Motors,ACADIA AWD,2,4,Auto(A9),22,27,Turbocharged,Automatic,9,All Wheel Drive,1850,2,2,Standard SUV 4WD,6/1/22,Yes,402,328
General Motors,ACADIA AWD,3.6,6,Auto(A9),19,26,Naturally Aspirated,Automatic,9,All Wheel Drive,2100,2,2,Standard SUV 4WD,5/27/22,Yes,475,347
General Motors,YUKON 4WD,3,6,Auto(A10),20,26,Turbocharged,Automatic,10,4-Wheel Drive,2200,2,2,Standard SUV 4WD,7/11/22,Yes,503,391
General Motors,YUKON 4WD,5.3,8,Auto(A10),15,20,Naturally Aspirated,Automatic,10,4-Wheel Drive,2600,1,1,Standard SUV 4WD,7/18/22,Yes,593,446
General Motors,YUKON 4WD,6.2,8,Auto(A10),14,18,Naturally Aspirated,Automatic,10,4-Wheel Drive,3400,1,1,Standard SUV 4WD,7/18/22,Yes,624,491
General Motors,YUKON XL 4WD,3,6,Auto(A10),20,26,Turbocharged,Automatic,10,4-Wheel Drive,2200,2,2,Standard SUV 4WD,7/11/22,Yes,503,391
General Motors,YUKON XL 4WD,5.3,8,Auto(A10),15,19,Naturally Aspirated,Automatic,10,4-Wheel Drive,2750,1,1,Standard SUV 4WD,7/18/22,Yes,601,477
General Motors,YUKON XL 4WD,6.2,8,Auto(A10),14,18,Naturally Aspirated,Automatic,10,4-Wheel Drive,3400,1,1,Standard SUV 4WD,7/18/22,Yes,624,491
Honda,PILOT AWD,3.5,6,Auto(S10),19,25,Naturally Aspirated,Semi-Automatic,10,All Wheel Drive,2100,2,2,Standard SUV 4WD,12/12/22,Yes,467,351
Honda,Pilot AWD Touring/Elite/Black,3.5,6,Auto(S10),19,25,Naturally Aspirated,Semi-Automatic,10,All Wheel Drive,2100,2,2,Standard SUV 4WD,12/12/22,Yes,476,356
Honda,Pilot AWD TRAILSPORT,3.5,6,Auto(S10),18,23,Naturally Aspirated,Semi-Automatic,10,All Wheel Drive,2200,2,2,Standard SUV 4WD,12/12/22,Yes,489,384
Nissan,QX60 AWD,3.5,6,Auto(S9),20,25,Naturally Aspirated,Semi-Automatic,9,All Wheel Drive,2500,2,2,Standard SUV 4WD,8/26/22,Yes,451,350
Nissan,QX80 4WD,5.6,8,Auto(S7),13,19,Naturally Aspirated,Semi-Automatic,7,4-Wheel Drive,3650,2,2,Standard SUV 4WD,9/30/22,No,665,457
Nissan,QX80 4WD,5.6,8,Auto(S7),13,19,Naturally Aspirated,Semi-Automatic,7,4-Wheel Drive,3650,2,2,Standard SUV 4WD,9/30/22,No,683,456
FCA US LLC,Grand Cherokee 4X4,5.7,8,Auto(A8),14,22,Naturally Aspirated,Automatic,8,All Wheel Drive,3000,1,1,Standard SUV 4WD,7/11/22,No,633,410
FCA US LLC,Grand Cherokee L 4X4,3.6,6,Auto(A8),18,25,Naturally Aspirated,Automatic,8,All Wheel Drive,2100,2,2,Standard SUV 4WD,7/11/22,Yes,493,353
FCA US LLC,Grand Cherokee L 4X4,5.7,8,Auto(A8),14,22,Naturally Aspirated,Automatic,8,All Wheel Drive,3000,1,1,Standard SUV 4WD,7/11/22,No,633,410
FCA US LLC,Grand Wagoneer 4x4,3,6,Auto(A8),14,20,Turbocharged,Automatic,8,All Wheel Drive,3200,2,2,Standard SUV 4WD,8/29/22,Yes,613,444
FCA US LLC,Grand Wagoneer 4x4,6.4,8,Auto(A8),13,18,Naturally Aspirated,Automatic,8,All Wheel Drive,3650,1,1,Standard SUV 4WD,8/29/22,No,699,483
FCA US LLC,Grand Wagoneer L 4x4,3,6,Auto(A8),14,19,Turbocharged,Automatic,8,All Wheel Drive,3400,2,2,Standard SUV 4WD,8/29/22,Yes,643,472
FCA US LLC,Wagoneer 4x4,3,6,Auto(A8),16,23,Turbocharged,Automatic,8,All Wheel Drive,2350,2,2,Standard SUV 4WD,11/28/22,Yes,547,380
FCA US LLC,Wagoneer 4x4,5.7,8,Auto(A8),15,20,Naturally Aspirated,Automatic,8,All Wheel Drive,3000,1,1,Standard SUV 4WD,8/29/22,Yes,586,443
FCA US LLC,Wagoneer L 4x4,3,6,Auto(A8),16,23,Turbocharged,Automatic,8,All Wheel Drive,2350,2,2,Standard SUV 4WD,11/28/22,Yes,542,395
Volkswagen Group of,Urus S,4,8,Auto(S8),14,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,3400,2,2,Standard SUV 4WD,10/7/22,Yes,626,467
Jaguar Land Rover L,Defender 110,2,4,Auto(S8),18,20,Turbocharged,Semi-Automatic,8,4-Wheel Drive,2900,2,2,Standard SUV 4WD,12/2/22,Yes,496,447
Jaguar Land Rover L,Defender 110,5,8,Auto(S8),14,19,Supercharged,Semi-Automatic,8,4-Wheel Drive,3400,2,2,Standard SUV 4WD,1/28/22,Yes,628,484
Jaguar Land Rover L,Defender 110 MHEV,3,6,Auto(S8),18,23,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2750,2,2,Standard SUV 4WD,1/28/22,Yes,487,393
Jaguar Land Rover L,Defender 130 P300 MHEV,3,6,Auto(S8),17,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2900,2,2,Standard SUV 4WD,7/18/22,Yes,531,416
Jaguar Land Rover L,Defender 130 P400 MHEV,3,6,Auto(S8),17,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2900,2,2,Standard SUV 4WD,7/18/22,Yes,531,416
Jaguar Land Rover L,Defender 90,2,4,Auto(S8),18,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,2900,2,2,Standard SUV 4WD,12/2/22,Yes,493,431
Jaguar Land Rover L,Defender 90,5,8,Auto(S8),15,19,Supercharged,Semi-Automatic,8,4-Wheel Drive,3400,2,2,Standard SUV 4WD,1/28/22,Yes,605,472
Jaguar Land Rover L,Defender 90 MHEV,3,6,Auto(S8),18,23,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2750,2,2,Standard SUV 4WD,1/28/22,Yes,487,393
Jaguar Land Rover L,Discovery,2,4,Auto(S8),19,24,Turbocharged,Semi-Automatic,8,4-Wheel Drive,2600,2,2,Standard SUV 4WD,11/18/22,Yes,462,372
Jaguar Land Rover L,Discovery MHEV,3,6,Auto(S8),19,25,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2500,2,2,Standard SUV 4WD,1/28/22,Yes,462,356
Jaguar Land Rover L,New Range Rover,4.4,8,Auto(S8),16,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,3050,2,2,Standard SUV 4WD,5/27/22,Yes,576,425
Jaguar Land Rover L,New Range Rover,4.4,8,Auto(S8),16,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,3050,2,2,Standard SUV 4WD,5/27/22,Yes,576,425
Jaguar Land Rover L,New Range Rover LWB,4.4,8,Auto(S8),16,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,3050,2,2,Standard SUV 4WD,5/27/22,Yes,575,419
Jaguar Land Rover L,New Range Rover LWB,4.4,8,Auto(S8),16,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,3050,2,2,Standard SUV 4WD,5/27/22,Yes,575,419
Jaguar Land Rover L,New Range Rover P360 LWB MHEV,3,6,Auto(S8),18,26,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2600,2,2,Standard SUV 4WD,6/20/22,Yes,495,344
Jaguar Land Rover L,New Range Rover P360 MHEV,3,6,Auto(S8),18,26,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2600,2,2,Standard SUV 4WD,6/20/22,Yes,495,344
Jaguar Land Rover L,New Range Rover P400 LWB MHEV,3,6,Auto(S8),18,26,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2600,2,2,Standard SUV 4WD,6/20/22,Yes,495,344
Jaguar Land Rover L,New Range Rover P400 MHEV,3,6,Auto(S8),18,26,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,2600,2,2,Standard SUV 4WD,6/20/22,Yes,495,344
Jaguar Land Rover L,New Range Rover Sport,4.4,8,Auto(S8),16,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,3050,2,2,Standard SUV 4WD,5/27/22,Yes,576,425
